"ciudad","fecha","pp","ant_log","ant_op","prob","prob_corte","evento_log","Iop","umbral_op","evento_op"
"11456",2026-09-02,2.9,42.2,42.2,0.001,0.001,1,45.1,10.7,1
"11457",2026-09-02,2.8,3.8,48.2,0.001,0.077,0,50.9,12.5,1
"11458",2026-09-02,1.5,1.7,25.8,0.001,0,1,27.2,1.8,1
"11459",2026-09-02,0.4,0.5,10.6,0.001,0,1,11,0.2,1
"11460",2026-09-02,0.5,7.7,0.4,0.003,0.003,0,0.9,21.4,0
"11461",2026-09-02,0.4,0.9,0.4,0.001,0.021,0,0.7,21.5,0
"11462",2026-09-02,0.4,0.8,0.4,0.001,0.026,0,0.8,17.8,0
"11463",2026-09-02,0.5,0.9,0.6,0.001,0.051,0,1.1,21,0
"11464",2026-09-02,0.6,1.2,0.8,0.001,0.048,0,1.3,17.8,0
"11465",2026-09-02,0.6,1.5,1.5,0.001,0.03,0,2.1,24.7,0
"11487",2026-09-02,0,0.1,0.1,0.001,0.117,0,0.1,7.8,0
"11489",2026-09-02,0,0,0,0.001,0.379,0,0,22.8,0
"11491",2026-09-02,0,0,0,0.001,0.9,0,0,51.1,0
"11492",2026-09-02,0,0,0,0,0.225,0,0,18.5,0
"11493",2026-09-02,0,0,0,0,0.181,0,0,12.6,0
"11494",2026-09-02,0,0,0,0,0.183,0,0,6.5,0
"11495",2026-09-02,0,0,0,0,0.071,0,0,3.5,0
"11496",2026-09-02,0,0,0,0,0.066,0,0,2.5,0
"11497",2026-09-02,0,0,0,0,0.07,0,0,2.4,0
"11500",2026-09-02,0,0,0,0,0.002,0,0,1.3,0
"11501",2026-09-02,0,0,0,0,0.054,0,0,2,0
"11505",2026-09-02,0,0,0,0.002,0.007,0,0,0.7,0
"11506",2026-09-02,0,0,0,0.002,0.005,0,0,0.5,0
"11629",2026-09-02,1.9,61.1,46.5,0,0,1,48.3,8.5,1
"11630",2026-09-02,1.9,1.7,82.8,0,0.189,0,84.6,21.5,1
"11631",2026-09-02,1.4,1.7,100.1,0,0.178,0,101.5,25.6,1
"11632",2026-09-02,0.6,5.9,5.9,0.001,0.197,0,6.4,341.8,0
"11633",2026-09-02,0.3,4.2,4.2,0.001,0.196,0,4.5,354,0
"11634",2026-09-02,0.5,1.9,2.3,0.001,0.265,0,2.9,327.8,0
"11635",2026-09-02,0,0.7,70.1,0.002,0.688,0,70.1,2.3,1
"11636",2026-09-02,0.6,64.5,1.3,0,0.042,0,1.9,142.8,0
"11637",2026-09-02,1,45.4,45.4,0,0,1,46.3,6.2,1
"11638",2026-09-02,1.2,40.2,40.2,0,0,1,41.4,6.4,1
"11661",2026-09-02,3.1,3,100.9,0.006,0.008,0,104,50.1,1
"11662",2026-09-02,1.5,8.1,56.4,0.003,0.003,1,57.9,13.3,1
"11663",2026-09-02,1.7,8.2,1.2,0.001,0.032,0,3,102.1,0
"11664",2026-09-02,2.7,6.1,2.1,0.001,0.084,0,4.7,108.2,0
"11665",2026-09-02,2.5,4.2,4.2,0.001,0.004,0,6.7,59.6,0
"11666",2026-09-02,2.2,3.8,32.6,0.001,0,1,34.9,12.3,1
"11667",2026-09-02,2.1,3.8,5.1,0.001,0,1,7.2,2,1
"11668",2026-09-02,1.2,2,24.3,0.001,0,1,25.5,2.7,1
"11669",2026-09-02,0.5,0.7,11.4,0.001,0,1,11.9,0.4,1
"11670",2026-09-02,0.6,1,0.5,0.001,0.021,0,1.1,33.5,0
"11671",2026-09-02,0.5,1.2,0.5,0.001,0.038,0,1.1,41.5,0
"11672",2026-09-02,0.5,1.1,0.5,0.001,0.044,0,1,42.4,0
"11673",2026-09-02,0.7,1.3,0.8,0,0.026,0,1.5,50.6,0
"11674",2026-09-02,1,1.7,1.7,0,0.015,0,2.7,70.4,0
"11678",2026-09-02,0.5,0.8,0.8,0,0.012,0,1.3,12.1,0
"11682",2026-09-02,0.2,3.2,3.2,0.001,0.008,0,3.4,39.5,0
"11691",2026-09-02,0.2,0.6,0.7,0,0,1,0.9,0.3,1
"11692",2026-09-02,0.2,0.6,2.6,0,0,1,2.8,1.1,1
"11699",2026-09-02,0,0,0,0,0.071,0,0,104.9,0
"11701",2026-09-02,0,0,0,0,0.217,0,0,30.6,0
"11702",2026-09-02,0,0,0,0,0.257,0,0,31.6,0
"11703",2026-09-02,0,0,0,0,0.255,0,0,35.6,0
"11704",2026-09-02,0,0,0,0,0.222,0,0,18.4,0
"11705",2026-09-02,0,0,0,0,0.195,0,0,14.2,0
"11706",2026-09-02,0,0,0,0,0.079,0,0,6.8,0
"11711",2026-09-02,0,0,0,0.001,0.053,0,0,1.6,0
"11714",2026-09-02,0,0,0,0.002,0.009,0,0,0.7,0
"11715",2026-09-02,0,0,0,0.002,0.01,0,0,0.6,0
"11716",2026-09-02,0,0,0,0.002,0.006,0,0,0.6,0
"11717",2026-09-02,0,0,0,0.002,0.007,0,0,1.1,0
"11839",2026-09-02,1.9,6.6,63.8,0,0,1,65.7,10.2,1
"11840",2026-09-02,2,7.5,105.5,0,0,1,107.5,25.3,1
"11841",2026-09-02,1.7,7.7,122.2,0,0,1,123.9,24.5,1
"11842",2026-09-02,0.7,6.6,7.8,0.001,0.043,0,8.5,270.4,0
"11843",2026-09-02,0.4,5.1,5.1,0.001,0.197,0,5.5,240.3,0
"11844",2026-09-02,0.6,1,69.2,0.001,0.154,0,69.8,2.8,1
"11845",2026-09-02,0.4,44.5,38.6,0,0,1,39,4.7,1
"11846",2026-09-02,0.6,0.5,0.5,0.001,0.006,0,1.1,33.2,0
"11847",2026-09-02,0.8,24.6,24.6,0,0,1,25.4,4.5,1
"11848",2026-09-02,1.5,0.8,0.8,0.001,0.003,0,2.2,23.4,0
"11849",2026-09-02,2.3,1.2,1.2,0.002,0.003,0,3.4,17,0
"11873",2026-09-02,1.6,9.2,67.7,0.002,0.01,0,69.3,19.7,1
"11874",2026-09-02,2,1.5,44.2,0.002,0.056,0,46.2,14,1
"11875",2026-09-02,1.9,1.4,25.7,0.002,0.009,0,27.6,11.4,1
"11876",2026-09-02,2.1,3.5,19.1,0.003,0.002,1,21.2,12.1,1
"11877",2026-09-02,2.2,2.9,12.8,0.002,0.002,1,15,6.1,1
"11878",2026-09-02,1.7,1.3,1.3,0.001,0.01,0,3,52.1,0
"11879",2026-09-02,1.2,11.4,1,0,0.007,0,2.2,44.2,0
"11880",2026-09-02,1.2,10.2,1.1,0,0.023,0,2.2,55.4,0
"11881",2026-09-02,1.2,2.1,1.1,0.001,0.033,0,2.3,86.9,0
"11882",2026-09-02,0.9,1.9,1,0.001,0.046,0,1.9,81.8,0
"11883",2026-09-02,0.9,1.8,1,0.001,0.032,0,1.9,71.9,0
"11888",2026-09-02,1,1.4,1.4,0,0.019,0,2.4,26.8,0
"11891",2026-09-02,0.3,4.7,4.7,0.001,0.007,0,5,26.2,0
"11892",2026-09-02,0.2,0.8,0.8,0.001,0.009,0,1,18.1,0
"11893",2026-09-02,0.1,0.5,0.5,0.001,0.01,0,0.6,20.5,0
"11894",2026-09-02,0,0.2,2,0,0,1,2,0.4,1
"11895",2026-09-02,0.1,0.2,0.7,0.001,0.064,0,0.8,74.8,0
"11901",2026-09-02,0.3,0.7,0.8,0,0.215,0,1.1,143.3,0
"11902",2026-09-02,0.2,0.8,0.8,0,0.053,0,1,72.3,0
"11903",2026-09-02,0.2,0.6,0.6,0,0.046,0,0.8,86,0
"11904",2026-09-02,0.1,0.3,0.8,0,0.057,0,0.9,0.1,1
"11909",2026-09-02,0,0,0,0,0.003,0,0.1,47.7,0
"11910",2026-09-02,0,0,0,0,0.153,0,0,27.8,0
"11911",2026-09-02,0,0,0,0,0.206,0,0,30.4,0
"11912",2026-09-02,0,0,0,0,0,1,0,28.1,0
"11913",2026-09-02,0,0,0,0,0.147,0,0,33.6,0
"11914",2026-09-02,0,0,0,0,0.178,0,0,28,0
"11915",2026-09-02,0,0,0,0,0.216,0,0,25.5,0
"11920",2026-09-02,0,0,0,0.002,0.005,0,0,0.9,0
"11921",2026-09-02,0,0,0,0.009,0.721,0,0,20.3,0
"11924",2026-09-02,0,0,0,0.002,0.054,0,0,0.7,0
"11925",2026-09-02,0,0,0,0.001,0.088,0,0,0.7,0
"11926",2026-09-02,0,0,0,0.002,0.011,0,0,0.6,0
"11927",2026-09-02,0,0,0,0.002,0.007,0,0,0.8,0
"12050",2026-09-02,1.6,7.5,106.1,0,0,1,107.7,18.1,1
"12051",2026-09-02,1.5,8.4,134.9,0.001,0.001,1,136.4,12.2,1
"12052",2026-09-02,1.2,8.3,154.3,0.001,0.001,1,155.5,9.8,1
"12053",2026-09-02,0.9,1.2,101.2,0.001,0.089,0,102.2,9.7,1
"12054",2026-09-02,0.9,1,83.7,0.002,0.119,0,84.6,6.3,1
"12055",2026-09-02,0.8,0.8,49.1,0.002,0.074,0,49.9,6.1,1
"12056",2026-09-02,0.9,30.7,1.8,0,0.029,0,2.7,174.6,0
"12057",2026-09-02,1.4,0.9,0.9,0.001,0.003,0,2.2,22.3,0
"12058",2026-09-02,2.2,1.3,1.3,0.001,0.003,0,3.5,22.8,0
"12059",2026-09-02,2.9,1.6,1.6,0.002,0.003,0,4.5,20.2,0
"12085",2026-09-02,2.4,6.3,42.9,0.003,0.002,1,45.3,365.5,0
"12086",2026-09-02,3.1,5.2,38.3,0.003,0.002,1,41.4,353.7,0
"12087",2026-09-02,3.2,5.5,33.1,0,0.003,0,36.3,320.8,0
"12088",2026-09-02,2.6,4,21.7,0,0.003,0,24.2,267,0
"12089",2026-09-02,2.2,17.3,17.3,0,0.009,0,19.6,269.9,0
"12090",2026-09-02,2.2,3.7,2,0.001,0.017,0,4.3,65,0
"12091",2026-09-02,2.2,3.5,2.1,0.001,0.036,0,4.2,109.6,0
"12092",2026-09-02,2,3.8,2.1,0.001,0.039,0,4.1,87.3,0
"12093",2026-09-02,1.5,1.7,1.7,0,0.02,0,3.2,76,0
"12096",2026-09-02,1.6,3.2,3.2,0,0.189,0,4.8,177.9,0
"12098",2026-09-02,1.4,3.6,1.9,0,0.012,0,3.3,43.6,0
"12100",2026-09-02,1.1,2.4,6.6,0.001,0.006,0,7.7,56.9,0
"12101",2026-09-02,0.6,0.8,1.4,0.002,0.128,0,2,47.1,0
"12102",2026-09-02,0.3,0.3,0.3,0.002,0.196,0,0.6,21.3,0
"12103",2026-09-02,0.1,0,0,0,0.019,0,0.1,31.8,0
"12104",2026-09-02,0,0.1,0.1,0.001,0.016,0,0.1,27.2,0
"12105",2026-09-02,0,0.1,0.2,0.001,0.146,0,0.2,51.9,0
"12106",2026-09-02,0.1,0.3,0.3,0.001,0.02,0,0.4,29.3,0
"12112",2026-09-02,0.2,0.8,0.8,0,0.483,0,1,57.5,0
"12113",2026-09-02,0.2,0.6,0.9,0,0.059,0,1.1,130.5,0
"12114",2026-09-02,0.2,0.3,0.3,0,0.002,0,0.5,23.5,0
"12115",2026-09-02,0.2,0.4,2.2,0,0.094,0,2.4,0.5,1
"12121",2026-09-02,0,0.1,0.1,0,0.223,0,0.1,250.1,0
"12122",2026-09-02,0,0,0,0,0.135,0,0,30.7,0
"12123",2026-09-02,0,0,0,0,0.03,0,0,40.7,0
"12130",2026-09-02,0,0,0,0.001,0.029,0,0,3.6,0
"12134",2026-09-02,0,0,0,0.001,0.075,0,0,1.2,0
"12135",2026-09-02,0,0,0,0.002,0.085,0,0,0.7,0
"12136",2026-09-02,0,0,0,0.001,0.02,0,0,0.7,0
"12261",2026-09-02,1.1,7.6,119.4,0.001,0,1,120.5,9.9,1
"12262",2026-09-02,1,1,150.1,0.001,0.163,0,151.1,26,1
"12263",2026-09-02,1,1,127.7,0.001,0.151,0,128.7,26.2,1
"12264",2026-09-02,1.5,73,91.4,0.001,0.001,1,92.9,31.8,1
"12265",2026-09-02,1.8,1.5,60.7,0.001,0.071,0,62.5,15.1,1
"12266",2026-09-02,1.6,38.7,38.7,0.001,0.036,0,40.3,347.3,0
"12267",2026-09-02,1.8,1.2,1.2,0.001,0.003,0,3.1,21.9,0
"12268",2026-09-02,2.3,1.4,1.4,0.001,0.003,0,3.7,19.3,0
"12270",2026-09-02,3.2,1.9,37.4,0.002,0.002,1,40.6,295.4,0
"12295",2026-09-02,2.4,6.5,1.6,0,0.004,0,3.9,85.8,0
"12296",2026-09-02,3.1,7.5,67.9,0,0.005,0,71,469.6,0
"12297",2026-09-02,3.2,8.7,63.8,0,0.005,0,67.1,465.2,0
"12298",2026-09-02,3.2,7,44.4,0,0.003,0,47.6,386.7,0
"12299",2026-09-02,3.4,7.5,36.6,0,0.002,0,40.1,354.6,0
"12300",2026-09-02,3.5,6.5,3.1,0,0.008,0,6.6,60.9,0
"12301",2026-09-02,3.1,21.4,2.9,0,0.08,0,6,59,0
"12302",2026-09-02,3.1,3.1,3.1,0,0.006,0,6.1,49.5,0
"12303",2026-09-02,2.7,2.8,2.8,0.001,0.017,0,5.5,74.8,0
"12305",2026-09-02,1.4,3.3,1.7,0.001,0.004,0,3.1,55.8,0
"12306",2026-09-02,2.1,4.6,10.1,0,0.125,0,12.1,329.7,0
"12307",2026-09-02,1.9,4.5,4.7,0,0.014,0,6.7,200.9,0
"12310",2026-09-02,1.5,1.8,3.7,0.002,0.005,0,5.2,63.4,0
"12311",2026-09-02,1.6,13.9,13.9,0.002,0.001,1,15.5,0.7,1
"12312",2026-09-02,1.2,10.8,10.8,0.001,0.001,1,12,0.8,1
"12313",2026-09-02,0.5,4.5,0.3,0.001,0.13,0,0.8,53.4,0
"12314",2026-09-02,0.1,0.1,0.2,0.001,0.03,0,0.3,36.4,0
"12315",2026-09-02,0.1,0.2,0.2,0,0.005,0,0.2,19.4,0
"12316",2026-09-02,0,0,0,0.001,0.052,0,0,37.1,0
"12317",2026-09-02,0.1,0.3,0.2,0.001,0.114,0,0.4,58.6,0
"12318",2026-09-02,0.1,0.2,0.1,0.002,0.068,0,0.2,43.6,0
"12324",2026-09-02,0.4,0.4,0.8,0.001,0.028,0,1.2,84.7,0
"12325",2026-09-02,0.4,0.4,0.4,0.001,0.157,0,0.8,30,0
"12326",2026-09-02,0.3,0.2,3.7,0.001,0.131,0,3.9,0.2,1
"12327",2026-09-02,0.2,0.2,0.2,0,0.017,0,0.3,21.9,0
"12328",2026-09-02,0.2,0.1,0.9,0,0.004,0,1.1,0.1,1
"12331",2026-09-02,0,0.1,0,0,0.003,0,0,12.8,0
"12333",2026-09-02,0,0,0,0,0.053,0,0,72.8,0
"12334",2026-09-02,0,0,0,0,0.014,0,0,14.8,0
"12480",2026-09-02,2,1.2,35,0.003,0.003,1,37,212.2,0
"12481",2026-09-02,2.9,1.7,54.4,0.003,0.002,1,57.3,200.7,0
"12503",2026-09-02,1.3,0.6,3.7,0,0.09,0,5,1.1,1
"12504",2026-09-02,1.3,0.7,38.8,0.001,0.143,0,40,10.4,1
"12505",2026-09-02,1.6,3.8,1,0.001,0.004,0,2.6,86.9,0
"12506",2026-09-02,1.8,4.6,1.2,0,0.007,0,3,106.7,0
"12507",2026-09-02,1.9,5.2,1.4,0,0.009,0,3.3,115.4,0
"12508",2026-09-02,3,6,2.2,0,0.005,0,5.2,92.5,0
"12509",2026-09-02,3.9,8.3,9.6,0,0.006,0,13.5,332.3,0
"12510",2026-09-02,4,9.1,9.1,0,0.053,0,13.1,219.6,0
"12511",2026-09-02,3.8,3.5,3.5,0,0.003,0,7.3,89.8,0
"12512",2026-09-02,3.9,3.8,3.8,0,0.003,0,7.6,48.3,0
"12513",2026-09-02,4,11.4,4.2,0,0.013,0,8.2,97.3,0
"12514",2026-09-02,4,8.3,4.3,0,0.007,0,8.3,73.6,0
"12515",2026-09-02,2.5,5.4,2.8,0,0.01,0,5.3,52.8,0
"12516",2026-09-02,1.8,4.3,4.3,0.001,0.059,0,6.1,250,0
"12517",2026-09-02,1.7,4.1,4.3,0.001,0.127,0,5.9,145.1,0
"12520",2026-09-02,3,36.4,36.4,0.001,0.001,1,39.5,3.5,1
"12521",2026-09-02,3.6,37.8,37.8,0.002,0.001,1,41.3,3.6,1
"12522",2026-09-02,2.6,28.1,28.1,0.001,0.122,0,30.7,4.2,1
"12523",2026-09-02,1.5,16.8,3.2,0.001,0.001,1,4.6,294.9,0
"12525",2026-09-02,0.2,0.5,0.5,0,0.005,0,0.7,20.2,0
"12526",2026-09-02,0.1,0.2,0.2,0,0.006,0,0.3,19.2,0
"12527",2026-09-02,0.1,0.3,0.3,0,0.003,0,0.4,26.3,0
"12532",2026-09-02,0.1,0.3,0.3,0,0.012,0,0.4,45.7,0
"12534",2026-09-02,0.4,0.6,0.3,0.001,0.06,0,0.7,32.4,0
"12535",2026-09-02,0.5,0.8,0.4,0.001,0.1,0,0.9,28.2,0
"12536",2026-09-02,0.4,0.3,0.3,0.001,0.01,0,0.7,18.2,0
"12537",2026-09-02,0.3,0.5,0.7,0.001,0.056,0,1,66.3,0
"12538",2026-09-02,0.3,0.2,0.2,0,0.015,0,0.4,24.2,0
"12539",2026-09-02,0.2,0.1,0.1,0,0.011,0,0.3,22.5,0
"12542",2026-09-02,0,0,0,0,0.017,0,0,19.7,0
"12543",2026-09-02,0,0,0,0,0.011,0,0,15.1,0
"12544",2026-09-02,0,0,0,0,0.015,0,0,14.9,0
"12545",2026-09-02,0,0,0,0,0.007,0,0,12.2,0
"12689",2026-09-02,2.3,1.4,12.6,0.002,0.004,0,14.9,197.7,0
"12690",2026-09-02,2.2,1.3,20.2,0.003,0.085,0,22.3,19.2,1
"12691",2026-09-02,2.3,1.3,32.8,0.003,0.002,1,35,139.9,0
"12692",2026-09-02,2.5,1.3,3.4,0.003,0.099,0,5.9,131.7,0
"12701",2026-09-02,2.7,2.7,20.4,0.002,0.012,0,23.1,4.8,1
"12702",2026-09-02,2.9,3.7,32.8,0.002,0.023,0,35.7,5.6,1
"12713",2026-09-02,1.2,0.5,1.6,0,0.156,0,2.8,159.4,0
"12714",2026-09-02,1.4,0.7,18.1,0,0.162,0,19.6,4,1
"12715",2026-09-02,1.7,2,16,0,0.004,0,17.7,415.3,0
"12716",2026-09-02,1.6,2.2,1,0,0.006,0,2.5,89.9,0
"12717",2026-09-02,1.8,1.2,1.2,0.001,0.017,0,3,110.5,0
"12718",2026-09-02,3.3,27.3,5.7,0,0,1,9,0.7,1
"12719",2026-09-02,4.3,8.2,8.2,0,0.013,0,12.5,269.7,0
"12720",2026-09-02,4.1,10.3,3.4,0,0.185,0,7.5,187.4,0
"12726",2026-09-02,2.5,5.3,5.6,0.001,0.132,0,8.1,244.5,0
"12729",2026-09-02,2.1,31.5,31.5,0.001,0.001,1,33.6,4.7,1
"12730",2026-09-02,3.3,54.9,54.9,0.001,0.001,1,58.2,5.3,1
"12731",2026-09-02,3.8,49.5,49.5,0.002,0.001,1,53.3,4.6,1
"12732",2026-09-02,3.5,35.3,35.3,0.001,0,1,38.7,4.8,1
"12733",2026-09-02,3.1,35.1,2.9,0.001,0.001,1,5.9,142.1,0
"12740",2026-09-02,0.1,0.1,0.2,0.001,0.146,0,0.3,105.5,0
"12741",2026-09-02,0,0.3,0.3,0.001,0.164,0,0.3,92.8,0
"12742",2026-09-02,0.1,0.2,0.1,0,0.11,0,0.2,73.7,0
"12743",2026-09-02,0,0,0,0.001,0.026,0,0,57.2,0
"12744",2026-09-02,0.2,0.2,0.2,0,0.117,0,0.4,37.8,0
"12745",2026-09-02,0.5,0.3,0.3,0,0.035,0,0.8,29.3,0
"12746",2026-09-02,0.5,0.3,0.8,0.001,0.039,0,1.3,70.9,0
"12747",2026-09-02,0.4,0.5,0.2,0,0.383,0,0.7,33.2,0
"12748",2026-09-02,0.3,0.2,0.2,0,0.153,0,0.5,29.6,0
"12749",2026-09-02,0.2,2.3,0.1,0,0.011,0,0.3,36.4,0
"12750",2026-09-02,0.2,0.1,2.1,0,0.003,0,2.2,145.8,0
"12752",2026-09-02,0.1,0.1,0.1,0,0.005,0,0.1,18.7,0
"12753",2026-09-02,0,0,0,0,0.008,0,0.1,16.5,0
"12754",2026-09-02,0,0,0,0,0.014,0,0,17.4,0
"12766",2026-09-02,0,0,0,0,0.013,0,0,1.1,0
"12767",2026-09-02,0,0,0,0,0.013,0,0,1.2,0
"12770",2026-09-02,0,0,0,0.002,0.015,0,0,1.1,0
"12899",2026-09-02,2.9,1.8,8.7,0.002,0.004,0,11.7,202.5,0
"12900",2026-09-02,2,1.2,15.9,0.003,0.075,0,18,155.6,0
"12901",2026-09-02,1.7,0.9,22.4,0.003,0.064,0,24.1,114.6,0
"12910",2026-09-02,2.8,1.4,24.3,0.003,0.021,0,27.2,3.2,1
"12911",2026-09-02,3.3,3.1,23.3,0.002,0.014,0,26.6,3.4,1
"12924",2026-09-02,1.9,1.7,0.8,0,0.011,0,2.8,84.2,0
"12925",2026-09-02,2.1,1.7,1,0,0.007,0,3.1,81.4,0
"12926",2026-09-02,1.8,1.7,1,0,0.005,0,2.7,81.6,0
"12927",2026-09-02,2.4,2.6,1.4,0.001,0.011,0,3.8,102.8,0
"12928",2026-09-02,4,20.5,13.6,0,0,1,17.6,1.8,1
"12929",2026-09-02,4.8,25.4,16.8,0,0,1,21.5,2.4,1
"12930",2026-09-02,4.1,36.5,23.1,0,0,1,27.3,435.2,0
"12939",2026-09-02,1.4,23.2,23.2,0.001,0.001,1,24.6,2.8,1
"12940",2026-09-02,1.5,20.1,38.6,0.002,0.001,1,40.2,2.5,1
"12941",2026-09-02,2.6,35.8,35.8,0.002,0.001,1,38.4,3.8,1
"12942",2026-09-02,3.9,28.9,15.1,0.002,0.001,1,19,2.3,1
"12943",2026-09-02,4.4,38.9,38.9,0.001,0,1,43.3,9.2,1
"12949",2026-09-02,0.1,0.1,0.1,0.002,0.039,0,0.1,17.7,0
"12950",2026-09-02,0.1,0.1,0.5,0.001,0.031,0,0.6,127.7,0
"12951",2026-09-02,0.1,0,0.2,0.003,0.293,0,0.2,100.8,0
"12952",2026-09-02,0.1,0,0,0.001,0.159,0,0.1,32.3,0
"12953",2026-09-02,0.2,0.2,0.1,0,0.029,0,0.2,31.2,0
"12954",2026-09-02,0.2,0.2,0.2,0,0.111,0,0.4,23.7,0
"12955",2026-09-02,0.4,0.2,0.2,0,0.169,0,0.7,24.2,0
"12958",2026-09-02,0.5,0.3,0.1,0,0.013,0,0.7,32,0
"12959",2026-09-02,0.5,2.4,0.1,0,0.01,0,0.6,37.5,0
"12960",2026-09-02,0.3,2.3,2.3,0,0.102,0,2.6,217.2,0
"12972",2026-09-02,0,0,0,0,0.007,0,0,13.1,0
"12975",2026-09-02,0,0,0,0.001,0.007,0,0,3.3,0
"12976",2026-09-02,0,0,0,0.001,0.021,0,0,1.5,0
"12977",2026-09-02,0,0,0,0.001,0.044,0,0,7.5,0
"12978",2026-09-02,0,0,0,0,0.007,0,0,0.7,0
"12979",2026-09-02,0,0,0,0.001,0.048,0,0,0.9,0
"12980",2026-09-02,0,0,0,0.001,0.003,0,0,0.4,0
"13109",2026-09-02,2.3,1.4,6.8,0.002,0.004,0,9.1,244.8,0
"13110",2026-09-02,1.8,1,14.3,0.003,0.006,0,16.1,192.8,0
"13111",2026-09-02,1.8,0.9,26.7,0.003,0.106,0,28.5,156.7,0
"13119",2026-09-02,3,3,19.3,0.002,0.084,0,22.2,318.6,0
"13120",2026-09-02,3.8,4.3,27.5,0.002,0.021,0,31.3,1.8,1
"13126",2026-09-02,5.1,44.6,1.9,0.002,0.063,0,7,102.9,0
"13127",2026-09-02,2.7,29.4,1.1,0.002,0.045,0,3.8,102.6,0
"13128",2026-09-02,1.4,20.1,0.9,0.002,0.041,0,2.3,99,0
"13129",2026-09-02,1,1.2,1.2,0.001,0.134,0,2.2,110.3,0
"13130",2026-09-02,3.4,1.5,33.1,0.001,0.087,0,36.5,3.3,1
"13136",2026-09-02,1.8,1.9,15.9,0.001,0.007,0,17.7,308.5,0
"13137",2026-09-02,2.7,2.8,1.5,0.001,0.008,0,4.2,92.9,0
"13139",2026-09-02,4.1,15,15,0,0,1,19.2,3.6,1
"13140",2026-09-02,3.8,22.8,22.8,0,0,1,26.7,7.7,1
"13141",2026-09-02,4,39.8,24.7,0,0,1,28.7,467.5,0
"13148",2026-09-02,1.5,17.1,17.1,0.001,0.001,1,18.6,1.7,1
"13149",2026-09-02,0.8,0.8,15,0.002,0.331,0,15.8,1,1
"13150",2026-09-02,1,13.3,24.6,0.002,0.086,0,25.6,1.9,1
"13151",2026-09-02,2.4,2.4,27.6,0.002,0.28,0,30,3.9,1
"13152",2026-09-02,3.7,25.8,25.8,0.002,0.001,1,29.5,5.6,1
"13153",2026-09-02,3.2,21.6,10.6,0.001,0.144,0,13.8,2.6,1
"13159",2026-09-02,0.3,0.2,0.4,0,0.029,0,0.7,30.9,0
"13160",2026-09-02,0.2,2.6,0.3,0.001,0.029,0,0.5,37.1,0
"13161",2026-09-02,0.1,0.2,0.1,0.004,0.247,0,0.2,42,0
"13162",2026-09-02,0.2,0.2,0.2,0.001,0.224,0,0.4,85.1,0
"13163",2026-09-02,0.2,0.1,0.1,0.001,0.04,0,0.3,22.5,0
"13164",2026-09-02,0.2,0.1,0.1,0.001,0.014,0,0.4,17.6,0
"13169",2026-09-02,1.3,5.8,5.8,0,0.057,0,7.1,151.6,0
"13170",2026-09-02,0.8,4.3,4.3,0,0.099,0,5.1,191.2,0
"13171",2026-09-02,0.4,0.7,0.1,0,0,1,0.5,69,0
"1318",2026-09-02,0.1,0.2,0.2,0,0.012,0,0.2,112.7,0
"13181",2026-09-02,0,0,0,0,0.004,0,0,58.9,0
"13182",2026-09-02,0,0,0,0,0.163,0,0,18.7,0
"13183",2026-09-02,0,0,0,0,0.057,0,0,17.1,0
"13184",2026-09-02,0,0,0,0.001,0.008,0,0,3.2,0
"13185",2026-09-02,0,0,0,0.001,0.007,0,0,5.1,0
"13186",2026-09-02,0,0,0,0.003,0.166,0,0,9.7,0
"13187",2026-09-02,0,0,0,0.001,0.01,0,0,2.3,0
"13188",2026-09-02,0,0,0,0,0.06,0,0,3.7,0
"1319",2026-09-02,0.1,0.1,0.1,0,0.002,0,0.2,75.5,0
"1320",2026-09-02,0,0.1,0.1,0.002,0.271,0,0.1,81.6,0
"1321",2026-09-02,0.1,0.1,0.1,0.002,0.217,0,0.1,87.9,0
"1322",2026-09-02,0,0.1,0.1,0.002,0.383,0,0.1,137.7,0
"1323",2026-09-02,0,0.1,0.1,0,0.038,0,0.2,191.9,0
"1324",2026-09-02,0,0.1,0.1,0,0.211,0,0.1,275.3,0
"1325",2026-09-02,0,0,0,0,0.06,0,0,253.9,0
"1326",2026-09-02,0,0,0,0,0.255,0,0,295.7,0
"1327",2026-09-02,0,0.1,0.1,0,0.31,0,0.1,299.8,0
"1328",2026-09-02,0,0.1,0.1,0,0.263,0,0.2,218.2,0
"1329",2026-09-02,0,0.1,0,0.008,0.761,0,0,129,0
"1330",2026-09-02,0,0.1,0.1,0.009,0.832,0,0.1,164.9,0
"1331",2026-09-02,0,0.1,0.1,0.001,0.284,0,0.1,102.4,0
"13318",2026-09-02,1.9,1.2,16.8,0.002,0.005,0,18.8,231.8,0
"13319",2026-09-02,2,1.2,12.7,0.002,0.004,0,14.7,235.1,0
"1332",2026-09-02,0,0.1,NA,0.012,NA,NA,NA,NA,NA
"13320",2026-09-02,2,1.1,17.8,0.002,0.004,0,19.8,204.8,0
"13321",2026-09-02,2.1,1,31.7,0.002,0.106,0,33.8,165.4,0
"13328",2026-09-02,2.1,2.1,11,0.001,0.07,0,13.1,201.8,0
"13329",2026-09-02,3,3.2,15.6,0.001,0.001,1,18.5,250.1,0
"1333",2026-09-02,0,0.1,NA,0.011,NA,NA,NA,NA,NA
"13330",2026-09-02,3.3,4.3,4.9,0.002,0.085,0,8.3,0.3,1
